cle_unique;emplacement_source;datetime_ingestion;privacy_level;entreprise;date;review_titre;status_employe;lieu;recommande;commentaire;avantage;incovenient
24435869142146637842858932696340006390;13700-AVIS-SOC-GLASSDOOR-E1127781_P2.html;2021-03-28 15:57:51;0;CELINE;Sep 11, 2017; Formidable entreprise ;Employé actuel - Partenaire D'affaire RH;Paris;Recommande;Je travaille chez CELINE à temps plein depuis moins d'un an;bon produit  bon environnement de travail  beaucoup plus d'espace pour se changer;processus parfois lent  pas assez de salles de réunion
162012550464973619885970778027466020835;13700-AVIS-SOC-GLASSDOOR-E1127781_P2.html;2021-03-28 15:57:51;0;CELINE;Aug 11, 2017; Feedback as IS Project Manager ;Ancien employé - IS Project Manager;Paris;Pas d'avis sur le PDG;J'ai travaillé chez CELINE à temps plein plus de 3 ans;Have chance to be involved in international projet with different stakeholders Good profits sharing. Employee discount;Stressfull work environement Less budget for IT
154996611898577118393007584601783963242;13790-AVIS-SOC-GLASSDOOR-E9028_P1.html;2021-03-28 15:57:51;0;Gfi Informatique;Dec 11, 2019; Bonne expérience ;Employé actuel - Directeur commercial;Lille;Recommande;Je travaille chez Gfi Informatique à temps plein depuis plus de 8 ans;Belle équipe Management + consultants Esprit d'équipe  Bonne ambiance;Pas d’avantages pour les employés
33596813958031576047275384082679479190;13790-AVIS-SOC-GLASSDOOR-E9028_P1.html;2021-03-28 15:57:51;0;Gfi Informatique;Dec 4, 2019; Confortable ;Employé actuel - Développeur;Toulouse;Ne recommande pas;Je travaille chez Gfi Informatique à temps plein depuis plus d'un an;Structure suffisamment grande pour un bon confort de travail ( équipement, infra, cadre ... );Quantité de projets plutôt moyenne
44439789124077084877981962544790669608;13790-AVIS-SOC-GLASSDOOR-E9028_P1.html;2021-03-28 15:57:51;0;Gfi Informatique;Dec 1, 2019; Très bonne entreprise ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez Gfi Informatique à temps plein;Très bon management, une bonne montée en compétences.;Je n'ai pas d'inconvénients constatés
211325474961908953976149530942187172596;13790-AVIS-SOC-GLASSDOOR-E9028_P1.html;2021-03-28 15:57:51;0;Gfi Informatique;Nov 30, 2019; A fuir ;Employé actuel - Développeur;Lille;Ne recommande pas;Je travaille chez Gfi Informatique à temps plein depuis plus d'un an;Le salaire. Bien le négocier à l'embauche car après il bougera très peu.  Localisation.;Pas d’avantages pour les employés
204829358453279168340870231439065484620;13790-AVIS-SOC-GLASSDOOR-E9028_P1.html;2021-03-28 15:57:51;0;Gfi Informatique;Nov 29, 2019; Bien ;Ancien employé - Employé anonyme;NULL;Recommande;J'ai travaillé chez Gfi Informatique à temps plein;Très bien comme première expérience.;Manque de force de proposition pour les collaborateurs.
220078830031864951943164385338536670675;13790-AVIS-SOC-GLASSDOOR-E9028_P1.html;2021-03-28 15:57:51;0;Gfi Informatique;Nov 28, 2019; Bonne expérience ;Employé actuel - Ingénieur Étude Et Développement;Montpellier;Recommande;Je travaille chez Gfi Informatique à temps plein depuis plus d'un an;Bonne ambiance, RH se propose disponible à tout moment.;Suite à mon expérience, je ne vois pas d'inconvénienets pour le moment.
193102813885843897211523479005893548187;13790-AVIS-SOC-GLASSDOOR-E9028_P1.html;2021-03-28 15:57:51;0;Gfi Informatique;Nov 22, 2019; Une très bonne entreprise ;Ancien employé - Administrateur de système LINUX;La Chapelle;Recommande;J'ai travaillé chez Gfi Informatique à temps plein plus de 3 ans;Accompagnement au top Evolution de carrière CE Mutuelle Emplacement;Salaire un peu faible par rapport à la concurrence
73294025110057531801967995033983786708;13790-AVIS-SOC-GLASSDOOR-E9028_P1.html;2021-03-28 15:57:51;0;Gfi Informatique;Nov 21, 2019; Très bonne ambiance au sein du secteur public ;Ancien employé - Consultante;NULL;Pas d'avis sur le PDG;J'ai travaillé chez Gfi Informatique à temps plein;Directeur au top  Bonne ambiance;Pas d’inconvénients au niveau du secteur
277776577325298018818287291157118617259;13790-AVIS-SOC-GLASSDOOR-E9028_P1.html;2021-03-28 15:57:51;0;Gfi Informatique;Nov 20, 2019; Opportunité ;Employé actuel - Employé anonyme;Lille;Recommande;Je travaille chez Gfi Informatique à temps plein depuis plus de 5 ans;Facilité à évoluer, changer de postes/missions;Grand groupe, organisation matricielle, cloisonnement inter BU
106685711656299733978425490836156760890;13660-AVIS-SOC-GLASSDOOR-E26056_P2.html;2021-03-28 15:57:51;0;Groupe SII;Sep 21, 2019; Du bon et du moins bon ;Ancien employé - Employé anonyme;Paris;Recommande;J'ai travaillé chez Groupe SII à temps plein plus d'un an;- Caractère plus familial que dans de plus grandes structures - Commerciaux globalement à l'écoute (dans une certaine limite) - Politique d'inter-contrats à domicile;Pas d’avantages pour les employés
138095382419845785759062735346938049956;13660-AVIS-SOC-GLASSDOOR-E26056_P2.html;2021-03-28 15:57:51;0;Groupe SII;Sep 20, 2019; Bonne SSII , Je vous y invite ;Employé actuel - Chef Projet MOA/MOE;Paris;Recommande;Je travaille chez Groupe SII à temps plein depuis plus d'un an;Missions Intéressantes CE actif Salaire Bien négocié;Pas d’avantages pour les employés
775582571499898724099259772077124515;13660-AVIS-SOC-GLASSDOOR-E26056_P2.html;2021-03-28 15:57:51;0;Groupe SII;Sep 10, 2019; Bonne ESN ;Employé actuel - Business Manager;Ivry;Recommande;Je travaille chez Groupe SII à temps plein depuis plus d'un an;Connue sur la place de Paris pour ses projets dans le domaine Aerospatial et Défense;Practices en cours de déploiement. retard par rapport à certains concurrents
32767533554432524364111572075777723615;13660-AVIS-SOC-GLASSDOOR-E26056_P2.html;2021-03-28 15:57:51;0;Groupe SII;Sep 5, 2019; Bonne entreprise de presta, pour débuter... ;Employé actuel - Employé anonyme;Toulouse;Point de vue neutre;Je travaille chez Groupe SII à temps plein depuis plus d'un an;CE, bonne ambiance, horaires flexibles;Pas d’avantages pour les employés
114171546713834519003706605102661685346;13660-AVIS-SOC-GLASSDOOR-E26056_P2.html;2021-03-28 15:57:51;0;Groupe SII;Aug 21, 2019; ssii au top ;Employé actuel - Ingénieur Développement Logiciel;NULL;Recommande;Je travaille chez Groupe SII à temps plein;évolution de carrière et plusieurs missions sont a vous proposées;la charge du travail chez les clients
253904675493316563300967709811384328528;13660-AVIS-SOC-GLASSDOOR-E26056_P2.html;2021-03-28 15:57:51;0;Groupe SII;Aug 7, 2019; CDI en sous traitance ;Employé actuel - Ingénieur Consultant;Paris;Recommande;Je travaille chez Groupe SII à temps plein depuis moins d'un an;Le salaire est satisfaisant, les offres d'embauche sur mission spécifique sont intéressantes.;Trop gros volume, sentiment de se sentir loin de son manager.
327397801042812318816006122774705168466;13660-AVIS-SOC-GLASSDOOR-E26056_P2.html;2021-03-28 15:57:51;0;Groupe SII;Jul 29, 2019; Ingénieur Systèmes ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez Groupe SII à temps plein;Politique RH de qualité (plutot rare en ESN) , CE plutot pas mal;SII reste une ESN il peut parfois y avoir des missions moins intéressantes
228978310856192703445264026739019400937;13660-AVIS-SOC-GLASSDOOR-E26056_P2.html;2021-03-28 15:57:51;0;Groupe SII;Jul 26, 2019; A fuir ;Ancien employé - Employé anonyme;Montréal, QC;Ne recommande pas;J'ai travaillé chez Groupe SII à temps plein moins d'un an;Les locaux sont sympas ...;Pas d’avantages pour les employés
327163467558160631822475514607082263862;13660-AVIS-SOC-GLASSDOOR-E26056_P2.html;2021-03-28 15:57:51;0;Groupe SII;Jul 16, 2019; Une bonne boite ;Employé actuel - Solutions Architect;Paris;Recommande;Je travaille chez Groupe SII à temps plein depuis plus d'un an;Salaire  Avantages Primes  Ambiance;Les missions sont encore pas très mature sur le domaine du Cloud. SII doit faire plus d'efforts sur ce sujet
204576809361432577596899522623491625702;13645-AVIS-SOC-GLASSDOOR-E14590_P2.html;2021-03-28 15:57:51;0;Sephora;Sep 17, 2019; avis ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez Sephora à temps plein;avant gardiste, dynamique, créatif, challenge;il faut savoir etre réactif
205445312564529721270305473794599339226;13645-AVIS-SOC-GLASSDOOR-E14590_P2.html;2021-03-28 15:57:52;0;Sephora;Sep 17, 2019; bonnes boites et bons avantages ;Ancien employé - Employé anonyme;NULL;Recommande;J'ai travaillé chez Sephora à temps plein;6jr de rtt et de nombreuses primes;Pas d’avantages pour les employés
162074285047338861171637523877386735481;13645-AVIS-SOC-GLASSDOOR-E14590_P2.html;2021-03-28 15:57:52;0;Sephora;Sep 8, 2019; vendeur ;Ancien employé - Employé anonyme;NULL;Recommande;J'ai travaillé chez Sephora à temps partiel;relation avec le client avantageuse;position debout compliqué a tenir
206250692681996052018021473848593132876;13645-AVIS-SOC-GLASSDOOR-E14590_P2.html;2021-03-28 15:57:52;0;Sephora;Sep 6, 2019; Entreprise dynamique ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez Sephora à temps plein;Avant-gardiste, dans l’actualité, fun, luxe, dans l’air du temps;Peu de reconnaissance, trop d’économie sur le personnel
184216856594551320585634506637710084116;13645-AVIS-SOC-GLASSDOOR-E14590_P2.html;2021-03-28 15:57:52;0;Sephora;Aug 20, 2019; Entreprise décevante ;Ancien employé - Employé anonyme;NULL;Ne recommande pas;J'ai travaillé chez Sephora à temps plein;Briller en société !  Pas besoin de bien travailler il suffit d’être belle, bien habillée et passablement odieuse;Quand a le goût du travail il faut fuir
159499966842344651527728635599096270239;13645-AVIS-SOC-GLASSDOOR-E14590_P2.html;2021-03-28 15:57:52;0;Sephora;Aug 15, 2019; Belle ambiance de travail ;Employé actuel - Conseillère en soins;Montréal, QC;Ne recommande pas;Je travaille chez Sephora à temps plein depuis plus d'un an;Temps plein avec bonne assurances, belle équipe,;Mauvais salaire, pas de bons discount employé,
160518638109566031006123874275166779461;13645-AVIS-SOC-GLASSDOOR-E14590_P2.html;2021-03-28 15:57:52;0;Sephora;Jul 31, 2019; Travailler chez sephora ;Employé actuel - Manager;Lyon;Recommande;Je travaille chez Sephora à temps plein depuis moins d'un an;Formations, équipes, tickets resto, primes;Pas d’avantages pour les employés
101706061490908216138531847355024235079;13645-AVIS-SOC-GLASSDOOR-E14590_P2.html;2021-03-28 15:57:52;0;Sephora;Jul 29, 2019; Très bonne entreprise ;Ancien employé - Employé anonyme;Boulogne-Billancourt;Recommande;J'ai travaillé chez Sephora à temps plein plus de 3 ans;Remises produits - Ventes privées - univers cosmétique;Pression - Ambiance pas toujours top
3933714270545876819275541975143005752;13645-AVIS-SOC-GLASSDOOR-E14590_P2.html;2021-03-28 15:57:52;0;Sephora;Jul 18, 2019; Très bonne expérience de travail chez Sephora. ;;NULL;Recommande;J'ai travaillé chez Sephora à ;Si vous souhaitez travailler en équipe, faire partit d’une équipe souder pour atteindre les objectifs.;Le fait que les personnes au dessus de reconnaisse pas tout le travail que nous sommes amener à faire quotidiennement.
62227943557302246472054358160922479651;13602-AVIS-SOC-GLASSDOOR-E3516_P2.html;2021-03-28 15:57:52;0;Volvo Group;Feb 18, 2019; Une grande entreprise respectueuse ;Employé actuel - Employé anonyme;Lyon;Recommande;Je travaille chez Volvo Group à temps plein depuis plus de 10 ans;Tous les plus d'une grande entreprise internationale - opportunités de mobilité interne (on peut rester des années voire décennies tout en changeant de job régulièrement), travailler avec des collègues du monde entier, des projets passionnants dotés de moyens importants, des possibilités de formation / dévelopemment, un package rému / avantages au dessus de la moyenne du secteur, un soucis de former les managers au... leadership etc  Une influence suédoise forte qui donne une culture dans l'ensemble respectueuse de lhumain, où les collaborateurs ont la parole, plutot un bon équilibre vie pro / perso;Pas d’avantages pour les employés
256750163427304986716217001901764967481;13602-AVIS-SOC-GLASSDOOR-E3516_P2.html;2021-03-28 15:57:52;0;Volvo Group;Jan 13, 2019; Groupe Volvo ;Employé actuel - Anonymous;NULL;Recommande;Je travaille chez Volvo Group à temps plein;Bonnes qualités de direction et de gestion;Difficulté de naviguer dans cette grande organisation si vous débutez dans l'entreprise
146700489643912624825560086469838232194;13602-AVIS-SOC-GLASSDOOR-E3516_P2.html;2021-03-28 15:57:52;0;Volvo Group;Sep 23, 2018; Bon endroit où travailler ;Employé actuel - Anonymous;NULL;Recommande;Je travaille chez Volvo Group à temps plein;Ambiance agréable, possibilités de développement personnel, environnement de travail flexible, bonne culture d'entreprise;Le processus de prise de décision est parfois lent
324218758112219364457732966004873665456;13602-AVIS-SOC-GLASSDOOR-E3516_P2.html;2021-03-28 15:57:52;0;Volvo Group;Jun 16, 2018; Achats ;Employé actuel - Acheteur;Lyon;Recommande;Je travaille chez Volvo Group à temps plein depuis moins d'un an;Bon équilibre entre vie professionnelle et vie privée, stimulant, formation et développement personnel bien accompagnés, diversité culturelle, stratégie globale, valeurs du groupe, culture nordique.;Pas d’avantages pour les employés
187592712091228030685327769426920042719;13602-AVIS-SOC-GLASSDOOR-E3516_P2.html;2021-03-28 15:57:52;0;Volvo Group;Jun 3, 2018; Baisse de confiance ;Ancien employé - Manager;Gand;Recommande;J'ai travaillé chez Volvo Group à temps plein plus de 10 ans;Entreprise international. La culture est assez bonne. Formations sont assez faciles à obtenir. Organisation plane. Respect de la part des gestionnaires directs.;Pas d’avantages pour les employés
22683276814706046965898603211877197597;13602-AVIS-SOC-GLASSDOOR-E3516_P2.html;2021-03-28 15:57:52;0;Volvo Group;May 9, 2018; Uptime coordinator ;Employé actuel - Anonymous;NULL;Ne recommande pas;Je travaille chez Volvo Group à temps plein;logistique, SAP, weCare, MS Office, suédois;- - - - -
110828052202042701836633051990082467931;13602-AVIS-SOC-GLASSDOOR-E3516_P2.html;2021-03-28 15:57:52;0;Volvo Group;Mar 17, 2018; Entreprise suédoise ;Ancien employé - Employé anonyme;NULL;Ne recommande pas;J'ai travaillé chez Volvo Group à temps plein;Possibilités de développement de carrière;Trop de process et de réorganisations
299715139958071906227396602593185434700;13602-AVIS-SOC-GLASSDOOR-E3516_P2.html;2021-03-28 15:57:52;0;Volvo Group;Mar 1, 2018; Un grand groupe ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez Volvo Group à temps plein;Entreprise dynamique avec carrière et évolutions motivatantes. Un grand groupe donc une certaines rigueur dans les process;Pas d’avantages pour les employés
307156128165100615982946248220119089008;13602-AVIS-SOC-GLASSDOOR-E3516_P2.html;2021-03-28 15:57:52;0;Volvo Group;Feb 9, 2018; Bien ;Ancien employé - Anonymous;Gand;Recommande;J'ai travaillé chez Volvo Group à temps plein plus d'un an;Une bonne ambiance de travail, des collègues sympathiques;Certaines décisions de l'encadrement, la politique de ressources humaines
315081584464544902524596352911836330124;13640-AVIS-SOC-GLASSDOOR-E427636_P2.html;2021-03-28 15:57:52;0;Altran Engineering Solution;Sep 23, 2019; Bonne société mais turn over trop important ;Employé actuel - Ingénieur Consultant;Paris;Recommande;Je travaille chez Altran Engineering Solution à temps plein depuis plus de 3 ans;Ticket restaurant  CE Prime vacances  Missions diverses;Pas d’avantages pour les employés
207119774212132435198512595978245273482;13640-AVIS-SOC-GLASSDOOR-E427636_P2.html;2021-03-28 15:57:52;0;Altran Engineering Solution;Aug 22, 2019; altran ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez Altran Engineering Solution à temps plein;multiple mission dans de grand groupes;pas de stabilité et faible salaire
126800481713587636175774167471202248309;13640-AVIS-SOC-GLASSDOOR-E427636_P2.html;2021-03-28 15:57:52;0;Altran Engineering Solution;Aug 2, 2019; mr ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez Altran Engineering Solution à temps plein;C'est une bonne entreprise pour laquelle travailler. Elle propose des projets intéressants;Le salaire est bas et les avantages des employés peu nombreux
74083236237872865035933760071248170212;13640-AVIS-SOC-GLASSDOOR-E427636_P2.html;2021-03-28 15:57:52;0;Altran Engineering Solution;Jun 29, 2019; Bonne entreprise pour lancer sa carrière ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez Altran Engineering Solution à temps plein;Développement des connaissances et compétences (formations!) Avantages extra-legaux Ambiance;Pression  Charge de travail  Salaire au début pas très élevé
315787064772637728680278027817105480018;13640-AVIS-SOC-GLASSDOOR-E427636_P2.html;2021-03-28 15:57:52;0;Altran Engineering Solution;Jun 19, 2019; Environnement de travail agréable ;Employé actuel - Ingénieur Consultant;Casablanca;Ne recommande pas;Je travaille chez Altran Engineering Solution à temps plein depuis plus d'un an;Contact direct avec le client, on arrive à comprendre de plus en plus les processus interne du client, on se sent une partie prenante de l'équipe et pas la relation client/prestataire.;Evolution (carrière/salariale) médiocre Le management est assez bien, communication est quasi-absente
6801173097971021436312417007967566175;13640-AVIS-SOC-GLASSDOOR-E427636_P2.html;2021-03-28 15:57:52;0;Altran Engineering Solution;May 27, 2019; . ;Employé actuel - Project Support Manager;Vélizy;Ne recommande pas;Je travaille chez Altran Engineering Solution à temps plein depuis plus d'un an;Déplacements à l'étranger Développe la flexibilité;Rémunération faible Pas de visibilité sur les déplacements Pas de plan de carrière Peu d'évolutions
31141692957145613581317454061976229964;13640-AVIS-SOC-GLASSDOOR-E427636_P2.html;2021-03-28 15:57:52;0;Altran Engineering Solution;Mar 20, 2019; Ingénieur Etudes ;Ancien employé - Employé anonyme;NULL;Point de vue neutre;J'ai travaillé chez Altran Engineering Solution à temps plein;Entreprise très moyenne, peu d'avantages;Missions trop courtes, management peu à l'écoute
266578967646146462178333274954393804025;13640-AVIS-SOC-GLASSDOOR-E427636_P2.html;2021-03-28 15:57:52;0;Altran Engineering Solution;Mar 8, 2019; Un bon tremplin, mais... ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez Altran Engineering Solution à temps plein;Salaire attractif, missions variées, bonne mutuelle;Pas d’avantages pour les employés
311012879380045016838692228259144405321;13640-AVIS-SOC-GLASSDOOR-E427636_P2.html;2021-03-28 15:57:52;0;Altran Engineering Solution;Feb 12, 2019; Du travail, mais une rémunération pathétique ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez Altran Engineering Solution à temps plein;Des missions, un bon CE;Ils recrutent mais refuse toutes les demandes d'augmentations sous couvert de prétextes ridicules.
154596131952867944708670030743183844742;13606-AVIS-SOC-GLASSDOOR-E31197_P1.html;2021-03-28 15:57:53;0;Volvo Construction Equipment;Jan 16, 2018; Bonne culture d'entreprise et équilibre travail-vie privée ;Ancien employé - Contrôleur Financier;Bruxelles;Recommande;J'ai travaillé chez Volvo Construction Equipment à temps plein plus de 3 ans;Opportunités internationales et très bon équilibre entre travail et vie privée Possibilités de développement personnel pour ceux qui souhaitent évoluer.;Pas d’avantages pour les employés
24702341162616889953365802461486277140;13606-AVIS-SOC-GLASSDOOR-E31197_P1.html;2021-03-28 15:57:53;0;Volvo Construction Equipment;Sep 21, 2017; Décevant ;Employé actuel - Anonymous;Belley, Rhône-Alpes;Ne recommande pas;Je travaille chez Volvo Construction Equipment à temps plein;Belley est un endroit où il fait bon vivre. Entouré de nature dans un environnement calme.   Bon équilibre entre travail et vie privée  La plupart des employés sont des personnes aimables avec des valeurs, d'expérience et compétentes.;Pas d’avantages pour les employés
291704911756039004254692324217417190379;13800-AVIS-SOC-GLASSDOOR-E1443740_P2.html;2021-03-28 15:57:53;0;ibis;Dec 30, 2017; Bof ;Employé actuel - Réceptionniste polyvalante;Paris;Ne recommande pas;Je travaille chez ibis à temps plein depuis plus d'un an;Aucuns Aucuns aucuns aucuns aucuns;Pas d’avantages pour les employés
231464988133699792308942166815377037602;13800-AVIS-SOC-GLASSDOOR-E1443740_P2.html;2021-03-28 15:57:53;0;ibis;Sep 5, 2017; Réceptionniste en alternance ;Ancien employé - Réceptionniste en alternance;Marne-la-Vallée, Seine-et-Marne, Île-de-France;Ne recommande pas;J'ai travaillé chez ibis à temps partiel plus d'un an;les salariés peuvent bénéficier de tarifs avantageux dans tous les hôtels du groupe (sous réserve de disponibilité);hôtel franchisé donc aucun avantage financier  ni CE, ni participation et intéressement, etc.
309873808867385229318623250100665994586;13800-AVIS-SOC-GLASSDOOR-E1443740_P2.html;2021-03-28 15:57:53;0;ibis;Feb 20, 2017; Réceptionniste Ibis ;Ancien employé - Receptionist;Châtelaillon;Ne recommande pas;J'ai travaillé chez ibis à temps plein plus d'un an;Carte accord qui vous permet d'avoir de bonne remise dans tous les hôtels du groupe accord. Repas fourni sur place, pas chère mais loin d'être bon.;Pas d’avantages pour les employés
232365320027703249363058829860276398679;13633-AVIS-SOC-GLASSDOOR-E672181_P1.html;2021-03-28 15:57:53;0;Softeam;Sep 19, 2019; Bien ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez Softeam à temps plein;Organisation (Manager + commercial) Communication Programme de formation;difficulté dans les choix de missions en fct des périodes
95206668855835633904864769701819327173;13633-AVIS-SOC-GLASSDOOR-E672181_P1.html;2021-03-28 15:57:53;0;Softeam;Aug 25, 2019; A fuir, mais tout de suite! ;Ancien employé - Architecte technique;Paris;Ne recommande pas;J'ai travaillé chez Softeam à temps plein moins d'un an;Je n'ai rien constaté qui peut être considéré comme avantages Peut être Navigo remboursé à 100% ...mais bon;Pas d’avantages pour les employés
124091310480762266187126741880330541997;13633-AVIS-SOC-GLASSDOOR-E672181_P1.html;2021-03-28 15:57:53;0;Softeam;Aug 21, 2019; Expérience géniale, soutien fort à la fois de la part du management que des collègues. ;Employé actuel - consultant en informatique;Paris;Recommande;Je travaille chez Softeam à temps plein depuis moins d'un an;Soutien, ambiance chaleureuse, sincère. Excellente rémunération, situation agréable, professionnalisme.;Pas d’avantages pour les employés
327652986560763813634379595152549109360;13633-AVIS-SOC-GLASSDOOR-E672181_P1.html;2021-03-28 15:57:53;0;Softeam;Aug 12, 2019; Softeam Cadextan ;Ancien employé - Ingénieur Développement Logiciel;Paris;Point de vue neutre;J'ai travaillé chez Softeam à temps plein plus de 5 ans;Les commerciaux trouvent de bonnes missions;Les augmentations de salaire n'étaient pas au rendez-vous
139978914793915269949070612403797885454;13633-AVIS-SOC-GLASSDOOR-E672181_P1.html;2021-03-28 15:57:53;0;Softeam;Jun 19, 2019; Bon salaire ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez Softeam à temps plein depuis plus de 5 ans;Compréhensif pour l'acceptation ou non des offres de mission;Pas d’avantages pour les employés
222490274792906900477123770560692294105;13633-AVIS-SOC-GLASSDOOR-E672181_P1.html;2021-03-28 15:57:53;0;Softeam;May 28, 2019; belle entreprise ;Employé actuel - Ingénieur Développement Logiciel;Paris;Recommande;Je travaille chez Softeam à temps plein depuis moins d'un an;à l'ecoute ticket resto meme sans mission tres bon salaire;pas encore constaté des inconvenients
299065435676096203378427220101848127412;13633-AVIS-SOC-GLASSDOOR-E672181_P1.html;2021-03-28 15:57:53;0;Softeam;Apr 30, 2019; Avis ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez Softeam à temps plein;Accompagnement des consultants Tickets resto et CE;Qualité de mission qui ne correspond pas forcément aux attentes du consltant
32866850992958544636089213603500206292;13633-AVIS-SOC-GLASSDOOR-E672181_P1.html;2021-03-28 15:57:53;0;Softeam;Apr 17, 2019; Consultant AMOA ;Employé actuel - Consultant MOA;Paris;Ne recommande pas;Je travaille chez Softeam à temps plein;-équilibre vie professionnelle privée -Pas d'avantages;- salaire très faible par rapport au marché - Pas de missions intéressantes en MOA -une fois staffé, Difficile de changer de mission voire impossible -Trop de missions de support -Management de bas niveau -Pas d’intéressement -Pas de primes -CE quasi-inexistante
244556531768217461305199464195301079024;13633-AVIS-SOC-GLASSDOOR-E672181_P1.html;2021-03-28 15:57:53;0;Softeam;Mar 30, 2019; Très bonne boîte ;Employé actuel - Chef De Projet;Paris;Recommande;Je travaille chez Softeam à temps plein depuis plus de 8 ans;Traitement humain et considération du salarié;Pas d’avantages pour les employés
215552730552574464568426956583728892034;13728-AVIS-SOC-GLASSDOOR-E200717_P2.html;2021-03-28 15:57:53;0;Astek;Sep 3, 2019; Une SSII/ESN classique ;Employé actuel - Développeur back End;Antibes;Ne recommande pas;Je travaille chez Astek à temps plein depuis plus de 10 ans;Le seul avantage que je peux voir à bosser chez Astekc'est de pouvoir changer de clients régulièrement, ce qui nous permet de développer de nouvelles compétences, d'apprendre et de progresser.;Pas d’avantages pour les employés
130567928544626780792059001384774819438;13728-AVIS-SOC-GLASSDOOR-E200717_P2.html;2021-03-28 15:57:53;0;Astek;Sep 3, 2019; moyen ;Ancien employé - Consultant;NULL;Ne recommande pas;J'ai travaillé chez Astek à temps plein;Ticket restaurant, Mutuelle,  AfterWork;Manque de suivi, augmentation trop faible
180778490026643203989690935726452328805;13728-AVIS-SOC-GLASSDOOR-E200717_P2.html;2021-03-28 15:57:53;0;Astek;Aug 13, 2019; Astek Sophia, a good SSII with new restructuration ;Employé actuel - Ingénieur C/C++;Antibes;Recommande;Je travaille chez Astek à temps plein depuis plus de 3 ans;Les avantages sont :  Ticket restaurant Mutuelle  AfterWork;pas d'intéressement  Les consultants  ne sont pas tout le temps suivi mais je vois qu il y a un effort sur ca en ce moment
39940821097173563701351257552347054177;13728-AVIS-SOC-GLASSDOOR-E200717_P2.html;2021-03-28 15:57:53;0;Astek;Aug 2, 2019; Moyen ;Ancien employé - Employé anonyme;NULL;Ne recommande pas;J'ai travaillé chez Astek à temps plein;Processus de recrutement très rapide;Pas de suivi chez les clients
197484633306531142978403805739891539774;13728-AVIS-SOC-GLASSDOOR-E200717_P2.html;2021-03-28 15:57:53;0;Astek;Aug 1, 2019; Satisfait ;Employé actuel - Ingénieur consultant qa;Nice;Recommande;Je travaille chez Astek à temps plein depuis plus d'un an;Communication et engagement mutuels,;Pas d’avantages pour les employés
36696187187792661902332037709403732425;13728-AVIS-SOC-GLASSDOOR-E200717_P2.html;2021-03-28 15:57:53;0;Astek;Jul 31, 2019; boite qui fait son travail ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez Astek à temps plein;salaire ok , rien à dire;ssii pas de plan de carriere long terme
40468966601616975266906075798968537029;13728-AVIS-SOC-GLASSDOOR-E200717_P2.html;2021-03-28 15:57:53;0;Astek;Jul 29, 2019; Développeur ;Ancien employé - Employé anonyme;NULL;Ne recommande pas;J'ai travaillé chez Astek à temps plein;Je ne me souviens pas;Manque de suivi, de formations, augmentation trop faible
92733437100432801215000052815638128940;13728-AVIS-SOC-GLASSDOOR-E200717_P2.html;2021-03-28 15:57:54;0;Astek;Jul 26, 2019; Frustrant ;Ancien employé - Employé anonyme;NULL;Ne recommande pas;J'ai travaillé chez Astek à temps plein plus d'un an;Des collaborateurs dans l'ensemble très sympathique.;Une direction qui a tendance à valoriser certains services plus que d'autres et qui reste campé sur des principes vieux de 20 ans ou plus.  On vous dit oui une semaine et la semaine suivante on vous explique que se sera non.
321074207334981251300308975676680831990;13728-AVIS-SOC-GLASSDOOR-E200717_P2.html;2021-03-28 15:57:54;0;Astek;Jul 23, 2019; Enfin une SSII à comportement humain ;Ancien employé - Ingénieur Consultant Junior;Paris;Recommande;J'ai travaillé chez Astek à temps plein plus d'un an;En plus de proposer les avantages classiques d'une assez grande SSII pour ses consultants, Astek (à Paris) semble mettre l'accent sur le recrutement de managers humains qui suivent autant que faire se peut leurs équipes. Surprenamment transparents et bienveillants, je n'y croyais plus mais ils existent !;Pas d’avantages pour les employés
206159172305634101706751349809580154581;13803-AVIS-SOC-GLASSDOOR-E20114_P2.html;2021-03-28 15:57:54;0;Veolia;Oct 4, 2019; Bonne environnement ;Ancien employé - Comptable;Marseille;Recommande;J'ai travaillé chez Veolia à temps plein moins d'un an;Cadre de travail assez agréable;Pas de possibilité d'évolution de carrière
